chart_position,title,artist,stream_count,date,track_id
10,Marlboro Rot,by Samra,"19,784",06/05/2019,4e6l3QGj4RZesjDLVqYk3H
11,Nautilus,by Shindy,"18,396",06/05/2019,7IkZpSOJKGXCGhqAvHs7FG
12,Summer Days (feat. Macklemore & Patrick Stump of Fall Out Boy),by Martin Garrix,"18,227",06/05/2019,7Feaw9WAEREY0DUOSXJLOM
13,a miLLy,"by Dardan, Mozzik","17,428",06/05/2019,6kpOQJOBX0TjGkJk7oX7Pw
14,Rolex,"by Capital Bra, Summer Cem, KC Rebell","16,303",06/05/2019,38lQ7lYhN3eSWepnZHaiBF
15,Someone You Loved,by Lewis Capaldi,"16,168",06/05/2019,7qEHsqek33rTcFNT9PFqLf
16,If I Can't Have You,by Shawn Mendes,"16,105",06/05/2019,6LsAAHotRLMOHfCsSfYCsz
17,Mary,by Bausa,"15,399",06/05/2019,6BZhkqUtaFJm57Hm5TTQSH
18,Old Town Road,by Lil Nas X,"15,276",06/05/2019,53CJANUxooaqGOtdsBTh7O
19,Rescue Me,by OneRepublic,"15,178",06/05/2019,0mjAU3yKR1QnXnHtjGJqTM
20,cOcO MAmA,by Dardan,"15,120",06/05/2019,0oOPa0AlLnjCO6eci0HIdH
21,Letzte Träne,by Kontra K,"15,023",06/05/2019,1FuJKBi6XdFyf8Yzmck468
22,Sucker,by Jonas Brothers,"14,598",06/05/2019,4y3OI86AEP6PQoDE6olYhO
23,Cherry Lady,by Capital Bra,"14,543",06/05/2019,4j5WelE5mkf9A2jmts729h
24,Vincent,by Sarah Connor,"14,317",06/05/2019,7vs1Yi6SUphHp0eW6ys8HG
25,Don't Call Me Up,by Mabel,"13,795",06/05/2019,5WHTFyqSii0lmT9R21abT8
26,Con Calma,"by Daddy Yankee, Snow","13,537",06/05/2019,5w9c2J52mkdntKOmRLeM2m
27,Barrio,by Olexesh,"13,296",06/05/2019,3mbGX2yy83BtCiPO59mE5r
28,Blei (feat. Veysel),by Kontra K,"13,276",06/05/2019,0Cy2x4vkNHiZ2Z3XiZE5Yu
29,Call You Mine,"by The Chainsmokers, Bebe Rexha","12,521",06/05/2019,05CwHjIk71RXVU40boRMnR
30,Bad Liar,by Imagine Dragons,"11,849",06/05/2019,2RSHsoi04658QL5xgQVov3
31,500 PS,"by Bonez MC, RAF Camora","11,618",06/05/2019,4UOXo3xWnxYdTf3sFyRaUG
32,DNA,"by KC Rebell, Summer Cem, Capital Bra","11,270",06/05/2019,43DtCXAz2qUJ4YiTX6ICT0
33,Wir ticken,"by Capital Bra, Samra","11,258",06/05/2019,1ag6DENIjtcmRFCx5JjUng
34,Never Go Back,by Dennis Lloyd,"11,192",06/05/2019,2QrXzOqLCVDRZHkToA0tSR
35,Prinzessa,by Capital Bra,"10,979",06/05/2019,0Tq0EhQpVeQJwV3E3P5Jti
36,don't lie to me,by Lena,"10,950",06/05/2019,6hyl5rtrQw0FyGOWueYQsd
37,Wie im Traum,"by Ardian Bujupi, Fero47","10,747",06/05/2019,3ld409h4DdrdPJzEdeU1WS
38,Harami,by Samra,"10,598",06/05/2019,5xIODxqlpUnRVA9ewZUCug
39,Gib Gas,"by Ufo361, Luciano","10,381",06/05/2019,7MqL7uh6zGd8x0B9srz3r0
40,Sixteen,by Ellie Goulding,"10,335",06/05/2019,4PkIDTPGedm0enzdvilLNd
41,Ghetto,"by Samra, Capital Bra, Brudi030, Kalazh44","10,242",06/05/2019,5h10tw9LYCWPFgqJttM2U0
42,2x,by Mathea,"10,186",06/05/2019,2pu5rVWy3zPlgypJzL3Mlw
43,Cross Me (feat. Chance the Rapper & PnB Rock),by Ed Sheeran,"10,143",06/05/2019,543bCW2ruMPmxUBWirQ3MR
44,tuansackl,by Pizzera & Jaus,"10,133",06/05/2019,1wvzrtBMIamWWTESBSXuIe
45,Bye Bye,"by Capital Bra, Nimo","10,014",06/05/2019,60yqRJXgkrPEvP977ZIOWb
46,Sweet but Psycho,by Ava Max,"9,998",06/05/2019,25sgk305KZfyuqVBQIahim
47,Quarterback,by KC Rebell,"9,673",06/05/2019,0WGG3xWyW6AlXOaW6CHu4A
48,Piece Of Your Heart,"by MEDUZA, Goodboys","9,489",06/05/2019,1DFD5Fotzgn6yYXkYsKiGs
49,3 Nights,by Dominic Fike,"9,377",06/05/2019,1tNJrcVe6gwLEiZCtprs1u
50,Never Really Over,by Katy Perry,"9,352",06/05/2019,5PYQUBXc7NYeI1obMKSJK0
51,Fliegst Du mit,by SHIRIN DAVID,"9,315",06/05/2019,7d5OMedGbW3CZwFfiNMGeI
52,The London (feat. J. Cole & Travis Scott),by Young Thug,"9,184",06/05/2019,7DcvwMAiqKJQD1rrdfxSDx
53,"Carry On (from the Original Motion Picture ""POKÉMON Detective Pikachu"")","by Kygo, Rita Ora","9,170",06/05/2019,3y3brCCecHC3Db18aIOnny
54,ME! (feat. Brendon Urie of Panic! At The Disco),by Taylor Swift,"9,002",06/05/2019,4MsUsFfWseB9M2plGJyuIw
55,Glad You Came,by VIZE,"8,952",06/05/2019,0Nq7JtZtjHjJ2fprzzgwio
56,High Hopes,by Panic! At The Disco,"8,887",06/05/2019,1rqqCSm0Qe4I9rUvWncaom
57,Hermès,"by Gallo Nero, RAF Camora","8,876",06/05/2019,5FlVWM4jmo1Lstc4TLJSex
58,Affalterbach,by Shindy,"8,813",06/05/2019,1L8LtC2s161XwY6YrtnQjw
59,Wolke 10,by MERO,"8,743",06/05/2019,200cTjC6si5Xz9af2QeHi2
60,Alleen,by KC Rebell,"8,506",06/05/2019,0geta4Y77R76wvOVlGWnsl
61,Unforgettable,by Nico Santos,"8,453",06/05/2019,30f7TNgvsS1AWtyuVqMucH
62,Mother's Daughter,by Miley Cyrus,"8,257",06/05/2019,2WyRfGeHo97VC5mP1BBSzr
63,Blackberry Sky,by Eno,"8,231",06/05/2019,11rBlJlRoWNj69twOOki03
64,Open Up,by Matt Simons,"8,222",06/05/2019,7KgqURVRaVhqgyKno2mc1D
65,Benzema,by Capital Bra,"8,158",06/05/2019,0gyO8zq1Hw5GTQ33EXcc40
66,Back to the Start,by Michael Schulte,"8,115",06/05/2019,2i2JtDSr6GbkRpTToH15SN
67,Soldi,by Mahmood,"8,069",06/05/2019,4szQkW1CDHqbRZGltXJdd3
68,So Am I,by Ava Max,"8,041",06/05/2019,0uUNN1nSoUx1A4fkDCWDQ7
69,Next,"by Ufo361, RIN","8,031",06/05/2019,1x4MJYA9mJRph3fygU51K4
70,bury a friend,by Billie Eilish,"7,886",06/05/2019,4SSnFejRGlZikf02HLewEF
71,What I Like About You (feat. Theresa Rex),by Jonas Blue,"7,864",06/05/2019,4NSW0Km5ZG60L8FthUebPJ
72,All Around The World (La La La),"by R3HAB, A Touch Of Class","7,805",06/05/2019,02itaCXOdC54J0ISjqqFAp
73,Yapma,by C ARMA,"7,651",06/05/2019,1194zYf7UfSXP4omxVTmPa
74,Das Buch,by Sido,"7,516",06/05/2019,6SX4L6NKqcH42eY2gX6qoX
75,i'm so tired...,"by Lauv, Troye Sivan","7,486",06/05/2019,7COXchtUOMd6uIT6HvmRaI
76,All This Love (feat. Harlœ),"by Robin Schulz, HARLOE","7,337",06/05/2019,0nxYyX5PIHJqF4VSb4CIFV
77,Kokain,"by Bonez MC, RAF Camora, Gzuz","7,305",06/05/2019,4Bj3usjRTckEJARO0dLbDf
78,Shoote ma Shoote,by Samra,"7,230",06/05/2019,7FOQJQcTDqzXZJ72hZikCl
79,Herr Inspektor,by Seiler und Speer,"7,194",06/05/2019,2LoIqZWtpAo92Dp3d5WiZB
80,"Go Loko (feat. Tyga, Jon Z)",by YG,"7,082",06/05/2019,1kK6DwzyXJSp58u5HYWwuD
81,Here With Me,"by Marshmello, CHVRCHES","6,981",06/05/2019,5icOoE6VgqFKohjWWNp0Ac
82,Shallow,"by Lady Gaga, Bradley Cooper","6,963",06/05/2019,2VxeLyX666F8uXCJ0dZF8B
83,EARFQUAKE,"by Tyler, The Creator","6,942",06/05/2019,5hVghJ4KaYES3BFUATCYn0
84,Gib Ihm,by SHIRIN DAVID,"6,909",06/05/2019,5iIgIxtMNeogKaFUfvuAbs
85,In My Mind,"by Dynoro, Gigi D'Agostino","6,898",06/05/2019,0E9ZjEAyAwOXZ7wJC0PD33
86,Bella Donna,by Pietro Lombardi,"6,870",06/05/2019,3v9OYjvyB1tJ9sMrZIlfcz
87,20 Tausend Euro Bar,by Lil Lano,"6,820",06/05/2019,7xNZ66DY1hCrhGTKr9kgB5
88,Bittersweet Symphony (feat. Emily Roberts),by GAMPER & DADONI,"6,807",06/05/2019,6sYJuVcEu4gFHmeTLdHzRz
89,Perfekt (feat. Sofiane),"by RAF Camora, AriBeatz","6,702",06/05/2019,38KR9aB0bPkjM4gKhKr7tr
90,Wow.,by Post Malone,"6,652",06/05/2019,6MWtB6iiXyIwun0YzU6DFP
91,Perdono,"by LX, Maxwell, Gzuz, Gallo Nero","6,574",06/05/2019,6vqwNBT87x37nNvfmuNTaJ
92,when the party's over,by Billie Eilish,"6,530",06/05/2019,43zdsphuZLzwA9k4DJhU0I
93,3% (feat. ENO),by Moe Phoenix,"6,524",06/05/2019,2K2yh8b6EAP595unnz6Vel
94,Wild Stare,by Giant Rooks,"6,450",06/05/2019,2SClPoLfPJmwrr3EyfgRTS
95,Speechless (feat. Erika Sirola),by Robin Schulz,"6,434",06/05/2019,1rCcsYnmqbMYdkG7kS9GC5
96,Let Me Down Slowly,by Alec Benjamin,"6,424",06/05/2019,2qxmye6gAegTMjLKEBoR3d
97,Sunflower - Spider-Man: Into the Spider-Verse,"by Post Malone, Swae Lee","6,394",06/05/2019,3KkXRkHbMCARz0aVfEt68P
98,All The Lies,"by Alok, Felix Jaehn, The Vamps","6,349",06/05/2019,6PqUdUGS4h5aGY7YyEGXr8
99,"Standard (feat. Trettmann, Gringo, Ufo361 & Gzuz)",by KitschKrieg,"6,327",06/05/2019,4Nip6oiJU24LqcUEi7u19S
100,7 rings,by Ariana Grande,"6,226",06/05/2019,6ocbgoVGwYJhOv1GgI9NsF
101,Puerto Rico,by Fero47,"6,203",06/05/2019,0ypCvaP431mEM6znlVHNRP
102,World At Our Feet,by Timmy Trumpet,"6,013",06/05/2019,4Bl3vhxLgSmTxbHTFR7eyd
103,Find U Again (feat. Camila Cabello),by Mark Ronson,"5,981",06/05/2019,1HpzOCZbNWzxvvXfSGtSrX
104,Ohne Sinn,by Sero El Mero,"5,966",06/05/2019,7KO3iofeNz34vOQgSnKuU1
105,Ohne mein Team,"by Bonez MC, RAF Camora, Maxwell","5,927",06/05/2019,05Mp2UJulSttxQ4E6hQPH3
106,Giant (with Rag'n'Bone Man),by Calvin Harris,"5,915",06/05/2019,5itOtNx0WxtJmi1TQ3RuRd
107,Body (feat. brando),by Loud Luxury,"5,876",06/05/2019,7K7MUBCnzgBAvMVW2RTWNs
108,Truth Hurts,by Lizzo,"5,831",06/05/2019,5qmq61DAAOUaW8AUo8xKhh
109,Baller los,by MERO,"5,828",06/05/2019,1uNzKXVNwq7jwV0rhjXqLB
110,Happier,"by Marshmello, Bastille","5,785",06/05/2019,2dpaYNEQHiRxtZbfNsse99
111,Tausend Tattoos,by Sido,"5,770",06/05/2019,2PAYSgrVOBz8RJqp9B7QLu
112,Ritual,"by Tiësto, Jonas Blue, Rita Ora","5,768",06/05/2019,3M9Apu4OZfylLTFKvgEtKa
113,Dior 2001,by RIN,"5,767",06/05/2019,2eNSyVH3sNPiAj9WpRYK73
114,Nightmare,by Halsey,"5,756",06/05/2019,340UVheS8z3ncW9TTUhAbc
115,DEUTSCHLAND,by Rammstein,"5,732",06/05/2019,2bPGTMB5sFfFYQ2YvSmup0
116,Tough Love,"by Avicii, Agnes, Vargas & Lagola","5,670",06/05/2019,0uxDHazXSSu9bSZ28LsnAN
117,Ticket,by Seeed,"5,665",06/05/2019,6frjeqCOrcb010qUtilQ0K
118,Warnung,by Kontra K,"5,655",06/05/2019,2FPkRkjYQ4S8g1gVBslCfU
119,Pass auf wen du liebst,by Ufo361,"5,625",06/05/2019,5NsCv3I7o0f6vSQScG01f1
120,sOrrY,by Dardan,"5,571",06/05/2019,3NhRXvQITM1OFwSpsMOYxx
121,Casanova,"by Summer Cem, Bausa","5,535",06/05/2019,0jB0RNZIfaihaDKNmdrI40
122,Alles was sie will,by Kontra K,"5,492",06/05/2019,6kmpeu6dXy6DPjOHv3NAeT
123,Narcotic,"by Younotus, Janieck, Senex","5,481",06/05/2019,7M9w4C8WenlvWfNRAulZOX
124,Con Calma - Remix,"by Daddy Yankee, Katy Perry, Snow","5,468",06/05/2019,4au7FRcgZzChASRYu279xH
125,Easier,by 5 Seconds of Summer,"5,440",06/05/2019,4tNXntkAzQ5A2dfYRYGIIQ
126,Talk (feat. Disclosure),by Khalid,"5,387",06/05/2019,6TqXcAFInzjp0bODyvrWEq
127,Without Me,by Halsey,"5,360",06/05/2019,5p7ujcrUXASCNwRaWNHR1C
128,Ya Salame,"by Luciano, Samra","5,333",06/05/2019,0EDSU9JYeKABA14OcOuM7b
129,On My Way,"by Alan Walker, Sabrina Carpenter, Farruko","5,330",06/05/2019,4n7jnSxVLd8QioibtTDBDq
130,Cataleya,by Samra,"5,325",06/05/2019,3MrTi2XjvQCZm8V1P1ryuR
131,JAJA,by Fero47,"5,306",06/05/2019,5z3vuYzS9UF6rD6TmBEdUf
132,Paradise,by Bazzi,"5,296",06/05/2019,7njKgVl3AnLflRad38o7AG
133,Ferrari,"by Eno, MERO","5,262",06/05/2019,69ytBtCGuiXKRF1qXkthsR
134,Love Me Less (feat. Quinn XCII),by MAX,"5,241",06/05/2019,2tOOcDDYkh0PSjr6GwPEAJ
135,Earth,by Lil Dicky,"5,222",06/05/2019,2S1LebN6AXXQqJolBxlWgO
136,Hobby Hobby,by MERO,"5,211",06/05/2019,0dmrz4V5kiezQAqQ3VqGob
137,Power Over Me,by Dermot Kennedy,"5,169",06/05/2019,0OGNtqKkjI7FCE9HZ4Khgo
138,Weiß noch nicht wie,by Bausa,"5,150",06/05/2019,6JEgz5rwcQb9Adx3EuEsos
139,Be Alright,by Dean Lewis,"5,149",06/05/2019,5qrSlOut2rNAWv3ubArkNy
140,Eastside (with Halsey & Khalid),by benny blanco,"5,122",06/05/2019,7FGq80cy8juXBCD2nrqdWU
141,Mafia (feat. AK Ausserkontrolle),by 18 Karat,"5,118",06/05/2019,3RiJMdCsRWCG7ChWq0SsWP
142,Bones (feat. OneRepublic),by Galantis,"5,102",06/05/2019,1pfgsjmxVZhoZpeDx6POKv
143,Later Bitches,by The Prince Karma,"5,093",06/05/2019,0uL88Lp7C6i2WGHub1zrJ9
144,La Libertad,by Alvaro Soler,"5,057",06/05/2019,3DsLBZjoU5AYxZXsepHtsW
145,wish you were gay,by Billie Eilish,"5,055",06/05/2019,3Fj47GNK2kUF0uaEDgXLaD
146,AUSLÄNDER,by Rammstein,"5,032",06/05/2019,7j43FohbLVulScL7S9sQZk
147,Capital Bra je m'appelle,by Capital Bra,"5,028",06/05/2019,5bAZzGAgjY3SZHmciyh8h7
148,She Got Me,by Luca Hänni,"5,003",06/05/2019,6TNK1SFt77MvTFoiTloiFQ
149,lovely (with Khalid),by Billie Eilish,"5,002",06/05/2019,0u2P5u6lvoDfwTYjAADbn4
150,Neymar,"by Capital Bra, Ufo361","4,966",06/05/2019,7ecGSqT8Ulbzhs5QwgWGVN
151,Primo,by RAF Camora,"4,889",06/05/2019,7y5chiQbuvviOYUfUmOPqo
152,Walk Away,"by Alle Farben, James Blunt","4,846",06/05/2019,7a4aFs6bW7TUySQviVERSI
153,Fragen,"by Azet, Zuna","4,743",06/05/2019,3gs4lX2JSAFc8v8piogE3i
154,I Don't Belong In This Club,"by Why Don't We, Macklemore","4,699",06/05/2019,45ZGEdLxCZvdMX9jWlsAAx
155,Was du Liebe nennst,by Bausa,"4,688",06/05/2019,2hIY4sjfMeKwXXh2LvhrMo
156,Possible,"by Darius & Finlay, Adam Bü, Max Landry","4,644",06/05/2019,5KyUs8TfzBYrToqSYVCDrV
157,Just You and I,by Tom Walker,"4,635",06/05/2019,03x2rVJRFUrvwlfxoHd9Mo
158,2002,by Anne-Marie,"4,519",06/05/2019,2BgEsaKNfHUdlh97KmvFyo
159,Risiko,"by Bonez MC, RAF Camora","4,482",06/05/2019,4HIv1dRF270YMyfvuxnF0d
160,Under Water - Club Edit,by AVEC,"4,470",06/05/2019,3Bf7jl5Xr38QhPKyDXeQAz
161,Facetime,by Dardan,"4,469",06/05/2019,0oZyouBDStcJEUbTmSfys2
162,Better Now,by Post Malone,"4,420",06/05/2019,7dt6x5M1jzdTEt8oCbisTK
163,rockstar (feat. 21 Savage),by Post Malone,"4,401",06/05/2019,0e7ipj03S05BNilyu5bRzt
164,Stars,"by VIZE, Laniia","4,370",06/05/2019,0TId5TSbdcBP32haUV4Aet
165,Nevermind,by Dennis Lloyd,"4,369",06/05/2019,63SevszngYpZOwf63o61K4
166,Say My Name,"by David Guetta, Bebe Rexha, J Balvin","4,368",06/05/2019,0YammaEkYSeo9vQYZ1OwS6
167,Copacabana,"by Leon Machère, Stard Ova, KALUMA","4,323",06/05/2019,214Mx6MSJhtaO1uPtZGqLH
168,Fading,"by Alle Farben, ILIRA","4,322",06/05/2019,2RP8Svo0pMwZXnVcmOffDw
169,Millies,by Luciano,"4,311",06/05/2019,5lytS4eOWjLWKad2jipjc7
170,Live Bitch,by Juju,"4,281",06/05/2019,0McCLN8MqfYN8rVMyjeKLU
171,Walk Me Home,by P!nk,"4,254",06/05/2019,6jfEZdUJ2Yla6h7gTJgKuo
172,So jung,by Kianush,"4,245",06/05/2019,5tMMgDL2xejIXui46nsB70
173,Isis,"by Joyner Lucas, Logic","4,243",06/05/2019,36TO60sxDduIsO3xH8IcUh
174,Homicide (feat. Eminem),by Logic,"4,235",06/05/2019,2MuMD298IpYqKF367wegUd
175,bis um 3,"by KALIM, Nimo","4,200",06/05/2019,03SfDYmOPflD23iTL5qjiq
176,Youngblood,by 5 Seconds of Summer,"4,176",06/05/2019,2iUXsYOEPhVqEBwsqP70rE
177,Kampfgeist 4,by Kontra K,"4,176",06/05/2019,5jvnef2ktg3IyEkVoQDV83
178,Rise,"by Jonas Blue, Jack & Jack","4,173",06/05/2019,3KLygy1YWhmrQx0GRs7IOx
179,Don't Stop Me Now - Remastered 2011,by Queen,"4,169",06/05/2019,5T8EDUDqKcs6OSOwEsfqG7
180,Immer auf der Straße (feat. GZUZ),by 18 Karat,"4,145",06/05/2019,5z0q9WOo824TY9JeyFKEKz
181,Close To Me (with Diplo) (feat. Swae Lee),by Ellie Goulding,"4,115",06/05/2019,5JEx7HbmvHQQswJCsoo9rA
182,Dancing With A Stranger (with Normani),by Sam Smith,"4,102",06/05/2019,6Qs4SXO9dwPj5GKvVOv8Ki
183,Mišići,by Senidah,"4,075",06/05/2019,3wAbGoPmwSflsNuLJFUkty
184,Jay Jay,by MERO,"4,046",06/05/2019,3YxCKq3YPnTekAofhaHABZ
185,Spicy - with Diplo & Charli XCX,by Herve Pagez,"4,026",06/05/2019,7hzjWGFi2HKUGOXp1LiQ3V
186,DODI,by Shindy,"4,009",06/05/2019,63THFs9ovzO3WQsz4lzh0H
187,Bohemian Rhapsody - Remastered 2011,by Queen,"4,008",06/05/2019,4u7EnebtmKWzUH433cf5Qv
188,"Taki Taki (with Selena Gomez, Ozuna & Cardi B)",by DJ Snake,"4,007",06/05/2019,4w8niZpiMy6qz1mntFA5uM
189,Melodien (feat. Juju),by Capital Bra,"4,005",06/05/2019,5d35jcJj7WjDQBOHCHPY6t
190,Arcade,by Duncan Laurence,"3,986",06/05/2019,1Xi84slp6FryDSCbzq4UCD
191,"5 Minuten (feat. Cro, AnnenMayKantereit & Trettmann)",by KitschKrieg,"3,984",06/05/2019,1rciHe0jRJnF3J6CuAwOH0
192,Hold My Girl,by George Ezra,"3,979",06/05/2019,42bbDWZ8WmXTH7PkYAlGLu
193,Swervin (feat. 6ix9ine),by A Boogie Wit da Hoodie,"3,965",06/05/2019,1wJRveJZLSb1rjhnUHQiv6
194,Calma - Remix,"by Pedro Capó, Farruko","3,962",06/05/2019,5iwz1NiezX7WWjnCgY5TH4
195,thank you,by Lena,"3,926",06/05/2019,6dcWHkIgaklSNeT8tQRfpS
196,Farben,by Kontra K,"3,921",06/05/2019,6D4JwhnD6YzC25F8bh3Y8X
197,Palmen aus Plastik,"by Bonez MC, RAF Camora","3,919",06/05/2019,6wHRm1KR8pzVDPdmR6Qovj
198,Moonlight,by Gaullin,"3,906",06/05/2019,0A5gdlrpAuQqZ2iFgnqBFW
199,Van der Vaart,"by Capital Bra, Nash","3,906",06/05/2019,22X5tbeWf9jQQjl7zb63eU
200,Why so Serious,by Alice Merton,"3,858",06/05/2019,1FBzp2RXC04zE31DSCOqAY
1,Wieder Lila,"by Samra, Capital Bra","38,239",06/06/2019,2kkcJ8tSDV42LdWcPjy6We
2,La Haine,by Luciano,"30,503",06/06/2019,2AHJLtc81zIfj9EKcVEzmJ
3,I Don't Care (with Justin Bieber),by Ed Sheeran,"29,164",06/06/2019,3HVWdVOQ0ZA45FuZGSfvns
4,bad guy,by Billie Eilish,"25,029",06/06/2019,2Fxmhks0bxGSBdJ92vM42m
5,Old Town Road (feat. Billy Ray Cyrus) - Remix,by Lil Nas X,"22,844",06/06/2019,6u7jPi22kF8CTQ3rb9DHE7
6,Vintage,by RIN,"22,554",06/06/2019,6xwI9R3ZHT9nWtSYvffYQm
7,SOS,"by Avicii, Aloe Blacc","22,461",06/06/2019,0n2nEtLP3OzDdi12ziIekx
8,Vermissen (feat. Henning May),by Juju,"22,153",06/06/2019,1SSzM044DUbVpYNNHWIhYJ
9,Malediven,by MERO,"21,441",06/06/2019,0H0MIfeqip6GKmafftx7kC
10,Marlboro Rot,by Samra,"19,302",06/06/2019,4e6l3QGj4RZesjDLVqYk3H
11,Nautilus,by Shindy,"18,108",06/06/2019,7IkZpSOJKGXCGhqAvHs7FG
12,Summer Days (feat. Macklemore & Patrick Stump of Fall Out Boy),by Martin Garrix,"16,824",06/06/2019,7Feaw9WAEREY0DUOSXJLOM
13,Rolex,"by Capital Bra, Summer Cem, KC Rebell","16,642",06/06/2019,38lQ7lYhN3eSWepnZHaiBF
14,a miLLy,"by Dardan, Mozzik","16,560",06/06/2019,6kpOQJOBX0TjGkJk7oX7Pw
15,Someone You Loved,by Lewis Capaldi,"16,408",06/06/2019,7qEHsqek33rTcFNT9PFqLf
16,Vincent,by Sarah Connor,"16,233",06/06/2019,7vs1Yi6SUphHp0eW6ys8HG
17,If I Can't Have You,by Shawn Mendes,"15,358",06/06/2019,6LsAAHotRLMOHfCsSfYCsz
18,Old Town Road,by Lil Nas X,"15,165",06/06/2019,53CJANUxooaqGOtdsBTh7O
19,cOcO MAmA,by Dardan,"15,135",06/06/2019,0oOPa0AlLnjCO6eci0HIdH
20,Mary,by Bausa,"15,105",06/06/2019,6BZhkqUtaFJm57Hm5TTQSH
21,Letzte Träne,by Kontra K,"15,088",06/06/2019,1FuJKBi6XdFyf8Yzmck468
22,Rescue Me,by OneRepublic,"14,923",06/06/2019,0mjAU3yKR1QnXnHtjGJqTM
23,Cherry Lady,by Capital Bra,"14,697",06/06/2019,4j5WelE5mkf9A2jmts729h
24,Sucker,by Jonas Brothers,"14,511",06/06/2019,4y3OI86AEP6PQoDE6olYhO
25,Don't Call Me Up,by Mabel,"14,332",06/06/2019,5WHTFyqSii0lmT9R21abT8
26,Con Calma,"by Daddy Yankee, Snow","13,555",06/06/2019,5w9c2J52mkdntKOmRLeM2m
27,Blei (feat. Veysel),by Kontra K,"13,312",06/06/2019,0Cy2x4vkNHiZ2Z3XiZE5Yu
28,Barrio,by Olexesh,"13,237",06/06/2019,3mbGX2yy83BtCiPO59mE5r
29,Call You Mine,"by The Chainsmokers, Bebe Rexha","12,694",06/06/2019,05CwHjIk71RXVU40boRMnR
30,500 PS,"by Bonez MC, RAF Camora","11,906",06/06/2019,4UOXo3xWnxYdTf3sFyRaUG
31,DNA,"by KC Rebell, Summer Cem, Capital Bra","11,776",06/06/2019,43DtCXAz2qUJ4YiTX6ICT0
32,Bad Liar,by Imagine Dragons,"11,676",06/06/2019,2RSHsoi04658QL5xgQVov3
33,Wir ticken,"by Capital Bra, Samra","11,423",06/06/2019,1ag6DENIjtcmRFCx5JjUng
34,Prinzessa,by Capital Bra,"11,307",06/06/2019,0Tq0EhQpVeQJwV3E3P5Jti
35,Wie im Traum,"by Ardian Bujupi, Fero47","11,152",06/06/2019,3ld409h4DdrdPJzEdeU1WS
36,Never Go Back,by Dennis Lloyd,"10,784",06/06/2019,2QrXzOqLCVDRZHkToA0tSR
37,Harami,by Samra,"10,713",06/06/2019,5xIODxqlpUnRVA9ewZUCug
38,Gib Gas,"by Ufo361, Luciano","10,661",06/06/2019,7MqL7uh6zGd8x0B9srz3r0
39,2x,by Mathea,"10,427",06/06/2019,2pu5rVWy3zPlgypJzL3Mlw
40,Ghetto,"by Samra, Capital Bra, Brudi030, Kalazh44","10,389",06/06/2019,5h10tw9LYCWPFgqJttM2U0
41,tuansackl,by Pizzera & Jaus,"10,377",06/06/2019,1wvzrtBMIamWWTESBSXuIe
42,Sweet but Psycho,by Ava Max,"10,040",06/06/2019,25sgk305KZfyuqVBQIahim
43,Sixteen,by Ellie Goulding,"10,018",06/06/2019,4PkIDTPGedm0enzdvilLNd
44,don't lie to me,by Lena,"9,898",06/06/2019,6hyl5rtrQw0FyGOWueYQsd
45,Bye Bye,"by Capital Bra, Nimo","9,885",06/06/2019,60yqRJXgkrPEvP977ZIOWb
46,Never Really Over,by Katy Perry,"9,878",06/06/2019,5PYQUBXc7NYeI1obMKSJK0
47,Piece Of Your Heart,"by MEDUZA, Goodboys","9,625",06/06/2019,1DFD5Fotzgn6yYXkYsKiGs
48,Cross Me (feat. Chance the Rapper & PnB Rock),by Ed Sheeran,"9,605",06/06/2019,543bCW2ruMPmxUBWirQ3MR
49,Quarterback,by KC Rebell,"9,471",06/06/2019,0WGG3xWyW6AlXOaW6CHu4A
50,Fliegst Du mit,by SHIRIN DAVID,"9,069",06/06/2019,7d5OMedGbW3CZwFfiNMGeI
51,3 Nights,by Dominic Fike,"8,991",06/06/2019,1tNJrcVe6gwLEiZCtprs1u
52,High Hopes,by Panic! At The Disco,"8,975",06/06/2019,1rqqCSm0Qe4I9rUvWncaom
53,Affalterbach,by Shindy,"8,953",06/06/2019,1L8LtC2s161XwY6YrtnQjw
54,Mother's Daughter,by Miley Cyrus,"8,833",06/06/2019,2WyRfGeHo97VC5mP1BBSzr
55,The London (feat. J. Cole & Travis Scott),by Young Thug,"8,765",06/06/2019,7DcvwMAiqKJQD1rrdfxSDx
56,Wolke 10,by MERO,"8,713",06/06/2019,200cTjC6si5Xz9af2QeHi2
57,"Carry On (from the Original Motion Picture ""POKÉMON Detective Pikachu"")","by Kygo, Rita Ora","8,610",06/06/2019,3y3brCCecHC3Db18aIOnny
58,ME! (feat. Brendon Urie of Panic! At The Disco),by Taylor Swift,"8,571",06/06/2019,4MsUsFfWseB9M2plGJyuIw
59,Glad You Came,by VIZE,"8,492",06/06/2019,0Nq7JtZtjHjJ2fprzzgwio
60,So Am I,by Ava Max,"8,419",06/06/2019,0uUNN1nSoUx1A4fkDCWDQ7
61,Blackberry Sky,by Eno,"8,416",06/06/2019,11rBlJlRoWNj69twOOki03
62,Alleen,by KC Rebell,"8,333",06/06/2019,0geta4Y77R76wvOVlGWnsl
63,Benzema,by Capital Bra,"8,307",06/06/2019,0gyO8zq1Hw5GTQ33EXcc40
64,Hermès,"by Gallo Nero, RAF Camora","8,283",06/06/2019,5FlVWM4jmo1Lstc4TLJSex
